"Data Source","World Development Indicators",

"Last Updated Date","2021-02-17",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Guatemala","GTM","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","13500.6184381527","13673.5063802076","13747.4414475495","14625.3997038778","14866.5667456004","15079.0014253676","15470.1820145184","15670.3094683247","16594.6712719792","16936.417952056","17459.7611154581","17991.5252206561","18858.1017684876","19674.1892589613","20454.1755639483","20387.5778616131","21408.885808781","22567.1984230407","23155.8686847079","23674.8672549598","23959.8049392383","23498.0742568066","22070.9393392284","20927.1698779278","20462.7489163329","19785.5748399373","19273.8816359623","19412.0022944264","19616.9603947621","19835.4320362962","19899.192953403","20079.7955299525","20505.9845526875","20774.5847325894","21080.9515137302","21588.0515644051","21698.9006582745","22118.1042497462","22680.4907744417","23001.4999366108","23258.5484031983","23236.0880557871","23586.2806212759","23661.535001797","23893.9457068178","24165.7026424798","24954.9615350559","26009.094698033","26349.6716171618","25994.6778793716","26253.9681551215","26853.601101538","27163.9597692915","27677.7283885163","28412.2709866959","29078.9066575519","29366.6035283734","29766.0300117769","30235.2072404944","30911.5982473166","",
"Guam","GUM","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27644.1695933221","27802.9635359536","29519.104875997","30504.6653451345","29291.2611567747","29493.7896214596","29968.057546719","30026.5032092749","30612.6288853767","30602.6601207324","31163.279081977","31650.7384341082","32077.5575098127","32059.9556387586","31935.9807549509","31756.563449212","31387.2399980696","","",
"Guyana","GUY","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","560211.37654338","569110.30908577","559254.160271966","477748.839225504","519285.846576653","561675.449981255","579815.039404342","594669.135400127","591767.067432156","624422.045935366","642508.178267651","654385.927950827","625433.440717057","626305.914929784","667298.634519761","716146.825796671","719188.550575761","692567.611543785","673258.168534403","655680.990245117","663716.035815466","672285.648365007","583973.321333589","545913.37484513","520954.750306678","536768.41535877","536101.669708811","545920.896371731","530526.23778536","507861.426636205","493790.217317756","522883.843719848","560341.562714234","601695.643789315","648945.735972137","679452.808572782","733985.005371749","782254.849435859","773397.294694752","800650.228009735","792860.38772503","812575.907114792","822239.467082832","816652.903211956","828759.407769824","812126.738326459","853579.754750832","914802.436119677","930431.253841302","962872.216798312","1000421.50964192","1048779.08548618","1099188.86363366","1133515.56727711","1146448.11470041","1148233.9824245","1185873.79013335","1224042.87306458","1272194.20221206","1333851.11335955","",
"High income","HIC","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","33240.1123701903","36414.7404090524","40729.3402321027","43186.6689493808","48226.1874982629","48658.9162235874","48205.3830450199","48795.8555763011","53470.5867129066","56990.9067946451","59842.7805107161","64936.220777961","70881.7427385892","70335.0998218283","69353.5951228259","79558.2115980522","87612.8455178131","93147.5093733262","98385.5001318539","105476.289229918","112569.548944708","114104.853262418","119101.419992142","129699.142259027","129284.666984348","141800.854360497","159189.319953409","171293.091193404","173387.851289086","179452.011569813","188117.872044506","198175.846909749","206880.698186748","214483.050004971","215269.407579474","214692.720068371","223770.82273897","208856.304537188","212056.610913494","226303.825956489","225902.029995681","228629.913554069","236083.080763059","254628.584064274","272249.163388716","289529.976229018","305609.213018521","310250.653942338","301970.370582836","320047.549898921","333208.184852084","335153.214640355","344161.918956943","351193.858496438","356531.89417525","362017.419513126","372940.730819703","380507.448664609","372930.175560114","",
"Honduras","HND","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","11059.1801266732","10953.9541186858","11267.0606087175","11349.0185879576","11631.3792078062","12325.9084447457","12618.299505177","12987.4164610493","13442.5885695742","13136.7769182559","13216.6339180477","13344.4556583109","13702.1136922806","14347.9570318381","13753.735618564","13627.9801525599","14605.5855398636","15633.2803829606","16061.6993449993","16446.4501378495","16042.9296003882","15367.9115335461","14596.0608753715","14287.3395281589","14739.6629022201","15109.6423508921","15449.1981235481","15996.2017075713","15806.3776405168","15773.2335682441","15753.5409671199","14802.5990317717","15264.3033757268","15804.6125138384","15396.9848584239","15891.5751301363","15731.9992701039","15990.236000833","16099.0953645148","15539.1371877888","16222.3825383766","16226.3074518744","16404.5970243597","16723.2149302614","17334.5894172323","17949.5869746353","18689.1185017928","19402.8751678616","19786.9678503387","18903.5889225258","19215.915416587","19569.0058015457","19999.5810520247","20189.1090559425","20441.592395542","20860.1066881336","21303.1137027623","21960.0291143941","22395.3488711682","22615.3451677217","",
"Heavily indebted poor countries (HIPC)","HPC","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49353.9767598226","52990.3188435862","56552.7016532925","57883.7376498772","57583.209660359","59818.262767387","64003.3774909009","67597.7821606502","71387.1302114164","74332.2186380992","77435.0688415937","81282.5021245558","85420.2591918428","87047.9917820788","80757.7729762001","79875.5153768317","79992.7771117564","78318.5502811114","78185.845884395","78236.9229130479","80802.7159140031","84215.4014397993","88163.9283184958","91452.7057198508","94537.7344225451","",
"Haiti","HTI","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","69235.9156432164","65913.8789881528","69746.4416560641","67114.0861278078","64746.3070230386","64886.4358382246","63285.584312084","60769.772141445","61528.2293019203","62707.6568683675","62001.6383272108","64896.1386142311","64444.4698776111","66393.2509564201","69036.4774396238","68566.4264064614","72962.6484602395","74196.368430519","77207.8141840604","81297.4324286335","85390.4239721091","81083.8077823275","76383.4727926829","75276.2797987097","73759.0776058476","72534.7444366358","70600.0911150369","68556.1414891286","67275.8205884258","63994.5427267678","63371.1856790739","63297.5723629193","58782.8524500929","54541.0027309118","47128.3424088443","50842.0896265212","51988.7244887344","52441.2833499929","52641.8421935843","53130.2082174528","52675.9277800082","51615.5133009534","51227.8841577994","52080.5125086179","50602.6271247608","51588.108289811","51648.3953028347","53660.8087788015","54128.4656012805","56655.9515540139","53671.3822007168","56122.6820932406","55604.0000175594","56494.1361198453","57594.5243382127","57723.9479682283","57935.9270090231","58492.0527962736","58714.7893461364","57010.1736852194","",
"Hungary","HUN","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2120028.65077988","2055871.5900075","2046359.78718078","2109554.82162219","2143959.92241236","2149415.71516437","2221445.42055642","2313458.43840737","2391269.37845359","2504877.25408289","2612914.88770243","2744604.77262239","2864903.10726476","3009730.54114386","3143698.09255715","3275517.53137855","3288540.7198646","3329167.17638681","3110943.21362115","3152971.64816521","3223168.3639153","3195126.85121773","3263554.673862","3410744.25012071","3549447.69028392","3636120.47781017","3803181.58032016","4013840.53134939","4200014.24777141","",
"IBRD only","IBD","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA & IBRD total","IBT","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA total","IDA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Indonesia","IDN","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","6275751.296064","6463132.27227668","6410013.03636682","6101937.78066283","6150224.55458115","6051179.36018909","6053554.44643151","5972472.24210976","6446902.70437402","6703181.44902239","7018993.39877236","7315287.8990477","7627129.30419196","8033962.17539502","8428636.85565619","8627527.25102914","8995459.67663619","9547603.33083092","9951312.89005618","10428905.6427462","11192097.2499949","11799982.3034226","11789344.6948531","12008388.7529303","12566558.9379249","12606001.7696664","13077747.6737894","13455946.6290574","13967503.180473","14736698.3003022","15524808.8424255","16312080.8816712","17080679.1293695","17893758.635464","18938667.0920007","20181461.430485","21436330.821419","22120121.6527311","18945761.8515739","18831056.9564699","19486793.7401609","19922358.8775823","20538085.983645","21231561.8774361","22002459.1392065","22946275.5775503","23888797.3519095","25070448.4542119","26228711.5128893","27080443.65209","28383630.9101258","29731348.3221913","31100858.7386913","32391939.7410714","33570728.7909923","34764315.7651052","36071347.5912257","37457329.300785","38949650.7059322","40459014.2051914","",
"IDA only","IDX","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","12115.7974855651","12077.402376247","14181.8724075577","15286.8811959426","16729.0349316621","17528.1313963569","17994.1967830726","18119.5865550364","18182.0049629496","18609.2937888838","19290.7386475557","19989.1384838426","21307.6369023897","22835.5280557778","25540.3206804275","28635.0916880104","29784.3707562891","31084.8717676159","32752.9027043403","34468.9714522392","35971.3400644923","37721.274873074","40136.0142220673","42558.248103871","44055.5392911007","44517.9762562671","45770.663853249","46670.1275480886","50287.9230596335","52718.0742116795","55759.8816596397","55714.2634019752","59549.7736741628","61011.8184645566","62006.9698014915","","",
"India","IND","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","16358.8375608688","16632.1091559487","16775.2733002115","17418.8419945043","18333.3162211168","17482.6217059153","17112.6711719062","18070.0621371063","18291.6417415219","19072.6678308774","19618.9782674345","19496.0946972719","18947.1570715342","19121.314505588","18902.0095452723","20158.0304164728","20026.3789216913","20992.6869835928","21690.1800042686","20087.68693791","20951.2530162903","21699.4803646711","21936.8626878556","22995.9822963916","23332.7281273934","24009.933035166","24604.2188702521","25027.2847749895","26854.131729355","27856.9657159294","28794.3729597786","28511.1588264963","29477.8066387426","30275.6906062479","31670.2762429401","33421.6049788222","35269.9591308729","36018.7452186409","37549.1255789042","40139.3076306603","40950.5586394182","42190.286688768","43061.4633954136","45685.5021522611","48515.103831732","51538.5401252285","54838.6994843683","58155.4394814716","59078.7141548451","62830.8557003513","67255.6225108741","69874.5096044131","72785.132183698","76522.6173563273","81256.8665988501","86779.9278463026","92926.4183928079","98420.5979894048","103365.71468771","106599.544421171","",
